id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
20355188,'Molokai Shores Condo - steps to pool and  beach!',53825010,Margaret,Maui,Molokai,21.08071,-157.00392,'Entire home/apt',138,3,9,06/01/20,0.25,6,364,Hawaii,,,,,,,,,,
15706544,'3 Br Oceanview apt with Breathtaking Views',5192522,Jesica,?,'Hallandale Beach',25.98584,-80.11918,'Entire home/apt',200,30,2,04/07/18,0.05,23,365,'Broward County',,,,,,,,,,
43843895,'Kasa  Austin  Grand Studio Apartment',88566861,Kasa,?,78701,30.26439,-97.74261,'Entire home/apt',126,2,6,31/08/20,2.2,25,352,Austin,,,,,,,,,,
41869751,'Velvet Underground Asheville unique music inspired',8205914,Lauren,?,28805,35.5999,-82.50044,'Entire home/apt',84,2,13,20/09/20,1.76,1,156,Asheville,,,,,,,,,,
15603943,'Master In Modern House',26022847,Julian,?,78721,30.28117,-97.67612,'Private room',52,2,26,20/10/19,0.61,3,0,Austin,,,,,,,,,,
5250762,'Ainani Jade Ohana 3 Bedroom/2 Bath',2120838,Merlenna,Hawaii,Puna,19.4274,-155.21657,'Entire home/apt',75,1,24,09/02/20,0.36,8,240,Hawaii,,,,,,,,,,
30507255,'Kahana Sunset C4 - 2 Bedroom,2 Bathroom  Sleeps 6',146182295,Kelly,Maui,Lahaina,20.98442,-156.67067,'Entire home/apt',234,4,1,03/06/19,0.06,59,238,Hawaii,,,,,,,,,
44887961,'Beautiful Private Suite Large Lot near Downtown',50999557,Amber,?,78731,30.34405,-97.78321,'Entire home/apt',245,1,1,15/09/20,1,1,361,Austin,,,,,,,,,,
35943147,'Hale Kai O Kihei 102 - 1BR Oceanfront Condo!',2154262,'Condominium Rentals Hawaii',Maui,Kihei-Makena,20.7505,-156.45831,'Entire home/apt',143,4,0,?,?,284,174,Hawaii,,,,,,,,,,
4417363,'Charming Cottage close to Domain',5683405,Patty,?,78727,30.41618,-97.73707,'Entire home/apt',79,2,8,27/08/18,0.11,1,0,Austin,,,,,,,,,,
28937455,'Private Bedroom 10 Minutes to Downtown',169771899,Gerin,?,78741,30.23562,-97.7124,'Private room',100,1,1,07/10/18,0.04,1,0,Austin,,,,,,,,,,
5647715,'1BD Garage Apt/ Stunning DT View',22549178,Hillary,?,78746,30.28891,-97.81001,'Entire home/apt',300,2,0,?,?,1,0,Austin,,,,,,,,,,
32362641,'AlohaHale(Northshore Oahu)LongTerm available Aug 1',242994861,'Wayne And Laura',Honolulu,'North Shore Oahu',21.58232,-158.14381,'Entire home/apt',85,30,18,01/08/19,0.97,1,0,Hawaii,,,,,,,,,,
3308694,"'\""The Annex II\"" Huge 1",600 Sq foot Apartment',16707041,Matthew,?,'Near West Side',41.8867,-87.64338,'Entire home/apt',299,2,38,16/02/20,0.78,2,361,Chicago,,,,,,,,,
25103439,'Maison Floride',154877945,Yves,?,Margate,26.26395,-80.2163,'Private room',125,5,0,?,?,1,363,'Broward County',,,,,,,,,,
41076804,'Furnished 2BR in Boston w/ Gym + .5 miles to Metro',48005494,Zeus,?,'Back Bay',42.34859,-71.08113,'Entire home/apt',171,31,0,?,?,20,153,Boston,,,,,,,,,,
33669868,'KING-SIZED BEDROOM with AC  quiet, clean, private',82529742,Evie,Maui,Lahaina,20.95639,-156.68384,'Private room',122,1,53,10/03/20,3.04,1,0,Hawaii,,,,,,,,
37216411,'Modern Home: Up the street from hip Logan Square',22671894,'Melissa  Danny',?,Avondale,41.93631,-87.7083,'Entire home/apt',295,2,32,05/07/20,2.33,1,0,Chicago,,,,,,,,,,
29967439,'Cozy  Quiet West Wash Park Condo',225315403,Krista,?,Speer,39.71372,-104.98155,'Entire home/apt',82,1,39,21/06/20,2.03,1,36,Denver,,,,,,,,,,
6416756,'Your home in Columbus 43230',33321292,Figen,?,'Rocky Fork-Blacklick',40.06193,-82.85436,'Private room',58,1,92,13/07/20,1.47,2,363,Columbus,,,,,,,,,,
40510183,'Brand new sweet house',313625601,Gashaw,?,'Gateway - Green Valley Ranch',39.77954,-104.80568,'Private room',45,1,0,?,?,3,179,Denver,,,,,,,,,,
33995257,'KSun C1: Wonderful Ocean Views  Secluded Beach!',15820446,'Maui Paradise Properties,',Maui,Lahaina,20.98412,-156.67081,'Entire home/apt',259,5,14,22/02/20,0.91,213,321,Hawaii,,,,,,,,,
30963141,'Kihei Bay Surf 226 Studio Sleeps 3 Convenient, Near Beach, Great Rates!',51017586,'Rentals Maui',Maui,Kihei-Makena,20.76454,-156.45874,'Entire home/apt',126,3,7,04/02/20,0.44,215,189,Hawaii,,,,,,,,
14754163,'One Bedroom Close to MIT (1522)',51079261,Riverside,?,Cambridgeport,42.36055,-71.10002,'Private room',100,1,68,10/11/19,1.5,48,10,Cambridge,,,,,,,,,,
42569547,' 2 Mi to Fremont Experience   Free Parking WiFi',333967628,Weiwei,?,'City of Las Vegas',36.18128,-115.15389,'Entire home/apt',121,1,13,17/08/20,2.12,2,348,'Clark County',,,,,,,,,,
3479122,'Unique 3-Level Loft in Famous Ballpark Neighborhood',17524202,Sam,?,'Five Points',39.75332,-104.98809,'Entire home/apt',114,30,481,02/06/20,6.6,2,283,Denver,,,,,,,,,,
38926928,'The Tree House',203258815,Edwin,?,78734,30.39468,-97.92856,'Private room',49,2,2,03/11/19,0.18,1,0,Austin,,,,,,,,,,
30295107,'Clean, Cozy, Comfortable Studio Near Downtown',115855112,'Ben  Sam',?,Bridgeport,41.83438,-87.64726,'Entire home/apt',76,2,50,20/08/20,2.67,1,120,Chicago,,,,,,,,
22910783,'Tropical Bliss - Close to Beach  Nightlife!',118856968,'Steve And Jo',?,'Fort Lauderdale',26.11331,-80.15939,'Entire home/apt',149,1,115,04/05/20,3.94,10,192,'Broward County',,,,,,,,,,
23795698,'Oceanfront Retreat with Lanai  Pool - Near Dining',154324699,'TurnKey Vacation Rentals',Maui,Kihei-Makena,20.75767,-156.45877,'Entire home/apt',128,14,21,23/03/20,0.78,132,338,Hawaii,,,,,,,,,,
19394573,'Adorable Studio in North Kihei MAUI',4624579,Raven,Maui,Kihei-Makena,20.7649,-156.45821,'Entire home/apt',171,1,159,23/03/20,4.26,3,228,Hawaii,,,,,,,,,,
23748554,'Walkable Bungalow w King and Queen Beds',178091693,John,?,28806,35.57539,-82.5825,'Entire home/apt',158,2,121,20/09/20,3.96,1,36,Asheville,,,,,,,,,,
45154774,'A place of your own  1BR in Boston',359229620,PCHNortheast,?,'East Boston',42.37101,-71.04377,'Entire home/apt',164,91,0,?,?,203,361,Boston,,,,,,,,,,
42471401,'Room 4',327103193,Jorge,?,'South Chicago',41.74454,-87.54496,'Private room',18,6,0,?,?,8,6,Chicago,,,,,,,,,,
19438094,'Newly Built Denver Apartment by Park in Stapleton!',121718072,'Evolve Vacation Rental',?,Stapleton,39.76732,-104.88161,'Entire home/apt',168,2,1,05/07/19,0.08,5,0,Denver,,,,,,,,,,
9149761,'1 bedroom,1 bath with pool',30126911,Rafael,?,'Pembroke Pines',26.00439,-80.22711,'Entire home/apt',109,2,1,27/02/20,0.27,2,338,'Broward County',,,,,,,,,
38125552,'SL1)A comfortable bed in a living room for student',232779772,Ira,?,Hollywood,26.027,-80.14581,'Shared room',20,1,0,?,?,12,353,'Broward County',,,,,,,,,,
25718935,'Lockhart Lodge  Bent Creek',129553251,Tracey,?,28806,35.51008,-82.60934,'Entire home/apt',154,1,69,20/09/20,2.51,1,328,Asheville,,,,,,,,,,
38697559,'Private Bedroom in Unique and Spacious Condo',28299940,Mauryn,?,'Jamaica Plain',42.32003,-71.11117,'Private room',92,91,0,?,?,2,364,Boston,,,,,,,,,,
43945241,'At Texas Bungalows Studio Austin/Domain North',187003751,Victor,?,78727,30.43449,-97.69781,'Private room',63,1,2,16/08/20,0.71,4,180,Austin,,,,,,,,,,
41259177,'Stapleton Denver, near Anshutz, VA, Children\'s',204321987,Lencha,?,Stapleton,39.75978,-104.89612,'Entire home/apt',165,29,1,06/03/20,0.26,2,347,Denver,,,,,,,
37490610,'Laid Back Leisure',16496107,Josh,?,'Oakland Park',26.16915,-80.14052,'Private room',60,1,1,06/01/20,0.18,5,365,'Broward County',,,,,,,,,,
29511071,'Gorgeous apt. in Forth Lauderdale / Pompano Beach',169279769,Charlie,?,'Pompano Beach',26.21219,-80.16366,'Entire home/apt',120,5,0,?,?,2,46,'Broward County',,,,,,,,,,
16972578,'Waikiki Studio With Kitchenette Rm 602',113236644,Miou,Honolulu,'Primary Urban Center',21.27282,-157.82057,'Entire home/apt',80,30,7,30/05/19,0.17,8,242,Hawaii,,,,,,,,,,
37738337,' King Bed Royal Apartment in West Loop',104480966,Cesar,?,'Near West Side',41.88125,-87.64431,'Entire home/apt',400,2,3,29/09/19,0.24,7,0,Chicago,,,,,,,,,,
20650125,'Cozy Room Downtown ATX',27634112,Alanna,?,78704,30.24002,-97.77523,'Private room',50,2,12,02/03/20,0.33,4,0,Austin,,,,,,,,,,
18634186,'Mod Garden Apt,420, close Downtown  light rail',4285384,Becca,?,Clayton,39.77053,-104.94309,'Entire home/apt',76,1,54,23/06/20,1.44,1,238,Denver,,,,,,,,
39279252,'Comfortable Club Wyndham Austin,1 Bedroom Deluxe',194953121,Christian,?,78701,30.27074,-97.74655,'Entire home/apt',411,2,0,?,?,48,337,Austin,,,,,,,,,
42063586,'Eastside Architect\'s bright contemporary house',574942,Alice,?,78722,30.29207,-97.71816,'Entire home/apt',175,3,0,?,?,1,0,Austin,,,,,,,,,,
42473705,'Brand New Private Suite in West Asheville',37942362,Tom,?,28806,35.57217,-82.5982,'Private room',92,2,15,12/09/20,2.23,2,0,Asheville,,,,,,,,,,
40758483,'Resort Location 2 Bedroom - Las Vegas Blvd',70722023,Michael,?,'Unincorporated Areas',36.03311,-115.17205,'Entire home/apt',60,2,1,10/01/20,0.13,2,4,'Clark County',,,,,,,,,,
36804341,'Little Treasure',276639653,Julie,?,78745,30.19695,-97.7995,'Entire home/apt',50,1,21,23/02/20,1.53,1,42,Austin,,,,,,,,,,
28346048,'Ocean View. Big Island Hawaii.',212743683,Ben,Hawaii,'South Kohala',19.94505,-155.80003,'Entire home/apt',180,31,1,04/03/20,0.15,1,364,Hawaii,,,,,,,,,,
11949145,'Waikoloa 2BR/2Bath Luxury Resort with Pool',12042216,'Yumi  Gen',Hawaii,'South Kohala',19.92708,-155.79395,'Entire home/apt',225,3,15,01/02/20,0.31,5,110,Hawaii,,,,,,,,,,
2174424,'Maui Ocean Front Condo with Breathtaking View',11091765,Cheryl,Maui,Kihei-Makena,20.79543,-156.50592,'Entire home/apt',175,6,13,17/10/19,0.17,1,225,Hawaii,,,,,,,,,,
18213171,'1 Bed Penthouse, private roof-deck. Best location.',74273610,Michael,?,'South End',42.34447,-71.06953,'Entire home/apt',298,3,37,30/09/19,0.9,1,0,Boston,,,,,,,,,
44049593,'3bdrm Home away frm Home',163493995,Calis,?,'Unincorporated Areas',36.15746,-115.11099,'Private room',180,1,0,?,?,1,89,'Clark County',,,,,,,,,,
25687175,'Sunny 2Bed Apt10 Meters from Harvard Law School!',45224133,Clare,?,'Neighborhood Nine',42.37937,-71.12051,'Entire home/apt',144,91,4,03/11/19,0.16,4,90,Cambridge,,,,,,,,,,
39779670,'AMELIA Room South OSU, Near Downtown, MAPFRE etc',217660325,Jin,?,'Near North/University',39.99175,-83.00858,'Private room',40,2,6,23/06/20,0.75,44,25,Columbus,,,,,,,,
7572717,'Exquisite Lush Victoria Park Apart.',20065593,'Reinaldo (Rei)',?,'Fort Lauderdale',26.12748,-80.12529,'Entire home/apt',65,30,6,29/02/20,0.1,4,238,'Broward County',,,,,,,,,,
19982860,'Polo Towers Studio ii',109904033,Colleen,?,'Unincorporated Areas',36.10597,-115.17176,'Private room',168,3,4,21/05/18,0.11,84,86,'Clark County',,,,,,,,,,
21765360,'Large 1BR - Quiet, Comfortable,Close to Strip 21',118085755,Bryce,?,'Unincorporated Areas',36.09813,-115.1675,'Entire home/apt',235,1,4,09/01/20,0.12,59,59,'Clark County',,,,,,,,
40292105,'2 Bedroom/Bath condo CLOSE TO STRIP',75271767,Jeanine,?,'Unincorporated Areas',36.09887,-115.20966,'Private room',123,5,0,?,?,9,121,'Clark County',,,,,,,,,,
43638660,'G1 Comfortable bed in the studio (SHAREDroom)Pool',263018520,Ira,?,Hollywood,26.02873,-80.19005,'Shared room',23,1,0,?,?,10,358,'Broward County',,,,,,,,,,
32866109,'Kona Isle B8, Ground Floor, AC',18476866,'Kona Coast',Hawaii,'North Kona',19.61487,-155.9828,'Entire home/apt',114,1,4,30/12/19,0.26,233,223,Hawaii,,,,,,,,
5387088,'4*BeachFront Resort, Room with Pool/Ocean View',14813508,Nancy,Kauai,Lihue,22.00948,-159.33976,'Entire home/apt',89,3,37,20/02/20,0.54,5,332,Hawaii,,,,,,,,,
9935362,'Charming Casita in the Hill Country',51015159,Megan,?,78733,30.33871,-97.85704,'Entire home/apt',105,2,111,26/10/18,1.93,1,0,Austin,,,,,,,,,,
32269980,'Mini Tuscan Villa And unparalleled sophistication.',8012874,Marcia,?,'City of Las Vegas',36.29809,-115.30514,'Private room',75,2,1,20/05/19,0.06,1,179,'Clark County',,,,,,,,,,
7931953,'Sunny Cottage in the Historic and Trendy LoHi Neighborhood',6065807,'Kimberly  Tonya',?,Highland,39.75985,-105.01684,'Entire home/apt',139,7,528,10/06/20,8.94,1,331,Denver,,,,,,,,,,
35882386,'Modern Tropic Penthouse with VIEWS of Paradise',131207794,Lee,Honolulu,Koolauloa,21.59015,-157.89134,'Entire home/apt',299,4,17,03/03/20,1.34,2,242,Hawaii,,,,,,,,,,
34478448,'Asheville Mountain Views King Beds Hot Tub!',3665372,'Asheville Abode',?,28806,35.63172,-82.65745,'Entire home/apt',270,3,70,13/09/20,4.43,42,331,Asheville,,,,,,,,,,
32993100,'Pohailani Maui 152',248257499,'Red Awning',Maui,Lahaina,20.97503,-156.67857,'Entire home/apt',217,1,0,?,?,36,300,Hawaii,,,,,,,,,,
29762423,'New Vacation Rental with Ocean Views Along the Hamakua Coast! - Hamakua Pukana La Hale',680107,Kahea,Hawaii,'North Hilo',19.94613,-155.17727,'Entire home/apt',205,3,2,23/02/20,0.23,127,364,Hawaii,,,,,,,,,,
31071936,'Bonus Amenities Will  Please 5 Minutes to Downtown',72663636,'Gordon  Kimberly',?,28801,35.60825,-82.5596,'Entire home/apt',72,2,37,10/09/20,1.8,2,27,Asheville,,,,,,,,,,
33484105,'Ocean Blvd top fl 2/2 overlooks pool.Priv beach',164970123,Marie,?,'Lauderdale By The Sea',26.21455,-80.09371,'Entire home/apt',180,7,2,30/12/19,0.18,1,330,'Broward County',,,,,,,,,,
12407840,'401 Punahoa Penthouse- Oceanfront with A/C',65960798,Zaldy,Maui,Kihei-Makena,20.72663,-156.4498,'Entire home/apt',285,3,0,?,?,11,1,Hawaii,,,,,,,,,,
12762353,'Westin Kaanapali KORVS 2BR OCEAN FRONT',36133410,Patty,Maui,Lahaina,20.93736,-156.69127,'Entire home/apt',949,7,2,27/07/19,0.06,48,358,Hawaii,,,,,,,,,,
33169538,'Chicago Chinatown UIC  McCormik',249026086,Yong,?,'Mckinley Park',41.83254,-87.66742,'Entire home/apt',85,2,55,19/07/20,3.01,2,164,Chicago,,,,,,,,,,
4763572,'KamSands 10-305, Ocean View, Steps to the Beach',24578239,Rita,Maui,Kihei-Makena,20.71386,-156.44352,'Entire home/apt',229,3,1,29/06/18,0.04,1,307,Hawaii,,,,,,,,
32900803,'High-class private room next to MIT/Harvard 1',247533528,Roxy,?,'The Port',42.37029,-71.09765,'Private room',60,1,80,30/05/20,5.13,3,147,Cambridge,,,,,,,,,,
38909140,'DOWNTOWN PENTHOUSE6Family Friendly 2bd/1.5 +gym',98193524,JW+Family,?,Loop,41.87323,-87.62722,'Entire home/apt',129,2,32,13/09/20,2.77,20,185,Chicago,,,,,,,,,,
34509255,'New 2 House Compound w Heated  Pool  by Town Lake',177211054,Lon,?,78702,30.25188,-97.72147,'Entire home/apt',942,3,27,16/08/20,1.67,2,168,Austin,,,,,,,,,,
32866113,'Kona Pacific A206 Ocean View 1 Bdrm',18476866,'Kona Coast',Hawaii,'North Kona',19.63008,-155.98762,'Entire home/apt',171,1,6,11/03/20,0.41,233,328,Hawaii,,,,,,,,,,
38605086,'SANITIZEDModern 3 Bedroom high rise near Strip!',260450164,Yash,?,'Unincorporated Areas',36.11866,-115.14262,'Entire home/apt',244,1,51,16/08/20,4.33,4,8,'Clark County',,,,,,,,,,
11341347,'1 BR Hyde Park condo',59365734,Jeremy,?,78751,30.30886,-97.72809,'Entire home/apt',85,1,0,?,?,1,0,Austin,,,,,,,,,,
15332751,'Waikiki one bedroom apt with parking and AC',92506104,Jane,Honolulu,'Primary Urban Center',21.28378,-157.83078,'Entire home/apt',110,30,19,01/01/20,0.41,9,365,Hawaii,,,,,,,,,,
13742680,'Clintonville Charmer Room 1',80461847,Cameron,?,'Near North/University',40.0112,-82.99816,'Private room',30,1,118,17/07/20,2.41,2,233,Columbus,,,,,,,,,,
34982564,'NEW! Cozy Luxurious Private 3BD/1.5BA in Waikiki.',11279818,'Sung Hyun',Honolulu,'Primary Urban Center',21.28733,-157.83264,'Entire home/apt',490,2,11,04/03/20,0.74,3,343,Hawaii,,,,,,,,,,
341382,'SXSW  4 bedroom home near Downtown',1205884,'Luke And Rachel',?,78702,30.26496,-97.71496,'Entire home/apt',750,4,125,17/03/19,1.2,1,0,Austin,,,,,,,,,,
34126006,'Plumeria Suite - Holualoa Inn',23935918,Cassandra,Hawaii,'North Kona',19.61541,-155.96742,'Private room',465,1,0,?,?,8,315,Hawaii,,,,,,,,,,
11319013,'Sugar Beach Resort106-1BR G/V Ground Floor Condo!',2154262,'Condominium Rentals Hawaii',Maui,Kihei-Makena,20.78604,-156.46628,'Entire home/apt',191,4,1,13/08/19,0.07,284,294,Hawaii,,,,,,,,,,
45154546,'Upscale apartment home  2BR in Austin',359036978,Kia,?,78758,30.40051,-97.70699,'Entire home/apt',101,90,0,?,?,593,346,Austin,,,,,,,,,,
38779806,'Sunnyside Gardens',68920543,Katie,?,78704,30.24811,-97.74289,'Entire home/apt',85,2,0,?,?,1,0,Austin,,,,,,,,,,
27090152,'Cozy place  for two in a \nGreat location! O-4',60431952,Javier,?,'Oakland Park',26.19818,-80.1415,'Entire home/apt',59,3,44,21/03/20,1.9,2,0,'Broward County',,,,,,,,,,
39174642,'Newly renovated home  right on golf course!',118735539,Anna,Kauai,'North Shore Kauai',22.21937,-159.47442,'Entire home/apt',250,3,5,24/02/20,0.56,1,0,Hawaii,,,,,,,,,,
24449865,'Wailea Beach Villa PH410',70195733,'Destination Residences',Maui,Kihei-Makena,20.68771,-156.44144,'Entire home/apt',879,3,0,?,?,207,10,Hawaii,,,,,,,,,,
22226592,'Wyndham Grand Desert (1 bedroom 1 bath suite) 1A',100238132,Michael,?,'Unincorporated Areas',36.10807,-115.16053,'Entire home/apt',137,3,26,15/03/20,0.94,107,0,'Clark County',,,,,,,,,,
13006905,'Scenic Views Near DT HNLCentral LocationFree Prk',43135198,'Im Lin',Honolulu,'Primary Urban Center',21.33108,-157.85241,'Entire home/apt',325,30,26,03/01/20,0.72,5,181,Hawaii,,,,,,,,,,
31859537,'Explore Denver from this West Highland Escape',14440244,Tara,?,'West Highland',39.76684,-105.04185,'Entire home/apt',699,5,10,02/09/19,0.68,1,211,Denver,,,,,,,,,,
39213995,'Gorgeous Apartment  a meters from the beach',211815529,'Alberto Eduardo',?,Hollywood,25.98692,-80.11965,'Entire home/apt',110,3,7,18/03/20,1.08,1,245,'Broward County',,,,,,,,,,
603084,'Modern,Spacious 3/2/2 South Austin',1282837,Joseph,?,78745,30.20283,-97.79705,'Entire home/apt',180,30,84,30/04/20,0.88,2,292,Austin,,,,,,,,,
36409437,'Two Bedroom Newly Renovated Modern Apartment',58022914,Matt,?,'Near North/University',40.01307,-83.00183,'Entire home/apt',59,2,7,19/05/20,0.56,1,33,Columbus,,,,,,,,,,
21124713,'Lake house with a couples bed tween green',102678636,Patricia,?,'West Park',25.97902,-80.18102,'Private room',60,2,13,17/02/20,0.41,4,179,'Broward County',,,,,,,,,,
40111246,'Townhouse near the Strip and Airport-Quiet',212660832,David,?,'Unincorporated Areas',36.08945,-115.13635,'Entire home/apt',143,3,10,09/08/20,1.12,2,80,'Clark County',,,,,,,,,,
45423685,'Home away from home !',32509108,Rachel,?,Avondale,41.93263,-87.71249,'Private room',48,13,0,?,?,1,98,Chicago,,,,,,,,,,
16605163,'Kaanapali Beach Club1 bdrm *',30787515,Brooke,Maui,Lahaina,20.94768,-156.69143,'Entire home/apt',230,2,42,13/03/20,0.93,76,76,Hawaii,,,,,,,,,,
13029280,'Alii Villas 227, Ocean Views, pool',18476866,'Kona Coast',Hawaii,'North Kona',19.62104,-155.98526,'Entire home/apt',337,1,37,27/12/19,0.71,233,0,Hawaii,,,,,,,,
39893243,'*Ka\'anapali Beach Club- 1 bedroom scenic view',30922508,Tania,Maui,Lahaina,20.94862,-156.69049,'Private room',190,2,5,17/03/20,0.6,13,0,Hawaii,,,,,,,,,,
37249692,'Hale Nolina  PRIVATE POOL WITH AC IN CENTRAL POIPU',101401250,Parrish,Kauai,Koloa-Poipu,21.88733,-159.46338,'Entire home/apt',945,5,0,?,?,221,287,Hawaii,,,,,,,,,,
44911411,'1BR Desert Blue condo sleeps 4/Wyndham',205315783,Anna,?,'Unincorporated Areas',36.12328,-115.18465,'Entire home/apt',259,2,0,?,?,6,364,'Clark County',,,,,,,,,,
38129388,'Private  convenient studio right next to T505',18110188,Cindy,?,Allston,42.35182,-71.12405,'Entire home/apt',101,1,30,16/08/20,2.58,47,335,Boston,,,,,,,,,,
34285278,'Waikiki Brand New 1 bedroom with full kitchen',101762203,Yukie,Honolulu,'Primary Urban Center',21.27442,-157.80801,'Entire home/apt',128,30,13,01/03/20,0.83,2,352,Hawaii,,,,,,,,,,
39449362,'Mgm Signature Balcony Penthouse. Epic strip views!',31407779,Richard,?,'Unincorporated Areas',36.10562,-115.16766,'Private room',119,2,48,26/08/20,4.65,4,10,'Clark County',,,,,,,,,,
31056074,'Private Modern 1/1 Condo off South 1st',11211992,Jon,?,78745,30.21906,-97.77679,'Entire home/apt',107,3,27,07/09/20,1.4,1,0,Austin,,,,,,,,,,
42436647,'Zen Cove in North Austin,*20 off first booking*',24912633,Sarah,?,78758,30.37986,-97.69995,'Entire home/apt',66,2,0,?,?,1,0,Austin,,,,,,,,,
32813690,'GARAGE  SUITE,15 miles to DWTNN AUSTIN ATX',36761661,Laura,?,78753,30.41353,-97.6786,'Private room',31,1,25,10/08/20,1.38,3,0,Austin,,,,,,,,,
23767607,'Lucille - Bouldin Creek,2 minutes to downtown!!',118565935,'Renters Club',?,78704,30.25323,-97.75576,'Entire home/apt',355,2,40,29/08/20,1.4,56,19,Austin,,,,,,,,,
35522779,'Lizzie\'s Place',54685498,Elizabeth,?,'Fort Lauderdale',26.20713,-80.19024,'Private room',70,2,1,10/07/19,0.09,1,0,'Broward County',,,,,,,,,,
19190905,'Bright and Inviting Space in Tarrytown Apartment',22336907,Kit,?,78703,30.28847,-97.77235,'Entire home/apt',85,7,9,07/09/20,0.25,3,294,Austin,,,,,,,,,,
6655739,'Wyndham Royal Vista- 1 bdrm beach',30787515,Brooke,?,'Pompano Beach',26.22407,-80.09174,'Entire home/apt',119,2,2,30/01/16,0.04,25,52,'Broward County',,,,,,,,,,
27083885,'Queen BedOSU/RiversideBUS/WalkUpdatedUV',41002453,Jerry,?,'West Olentangy',40.02146,-83.03448,'Private room',33,1,154,19/07/20,6.26,9,363,Columbus,,,,,,,,,,
40453443,'Good new room in good old house.',9939488,Dan,?,'Neighborhood Nine',42.38876,-71.12688,'Private room',35,91,0,?,?,6,360,Cambridge,,,,,,,,,,
23850371,"'\""Airstream-it\"" in the Denver Highlands'",20565369,'Elizabeth Heidi',?,Sunnyside,39.76983,-105.01717,'Entire home/apt',135,3,27,01/10/19,1.04,1,65,Denver,,,,,,,,,,
24715340,'Contemporary Davie Home Stay Close to NSU w/ Pool',39467521,Daysy,?,Davie,26.07212,-80.24533,'Private room',40,1,41,20/03/20,2.23,3,226,'Broward County',,,,,,,,,,
11510567,'Convenient Biltmore/Downtown home',60649962,'Mary Catherine',?,28803,35.56629,-82.53165,'Private room',130,2,100,10/09/20,1.81,1,355,Asheville,,,,,,,,,,
29919842,' Couple\'s  Urban  Paradise ',211038970,Alexander,?,'Albany Park',41.96778,-87.71635,'Private room',69,1,20,21/10/19,0.89,4,180,Chicago,,,,,,,,,,
31085945,'Hilo Home w/Furnished Balcony Stunning Ocean Views',151398424,'Evolve Vacation Rental',Hawaii,'South Hilo',19.76013,-155.09016,'Entire home/apt',256,3,2,14/12/19,0.1,195,336,Hawaii,,,,,,,,,,
